Time,Type,Username,Domain,Workstation
November 16 2023 11:59:27 PM,SSH Logout,root,,
November 16 2023 11:59:27 PM,SSH Login Success,root,,management-vla
November 16 2023 11:59:27 PM,SSH Logout,root,,
November 16 2023 11:59:27 PM,SSH Login Success,root,,management-vla
November 16 2023 11:59:27 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:59:27 PM,SSH Logout,root,,
November 16 2023 11:59:27 PM,SSH Logout,root,,
November 16 2023 11:59:27 PM,SSH Login Success,root,,emerge-bangalore- vla
November 16 2023 11:59:27 PM,SSH Login Success,root,,emerge-bangalore- vla
November 16 2023 11:59:27 PM,SSH Login Success,root,,emerge-bangalore- vla
November 16 2023 11:59:27 PM,SSH Login Success,root,,ip-10-100-1-191
November 16 2023 11:59:27 PM,SSH Login Success,root,,management-vla
November 16 2023 11:59:27 PM,SSH Login Success,root,,management-vla
November 16 2023 11:59:27 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:59:27 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:59:27 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:59:27 PM,SSH Login Success,root,,emerge-bangalore- vla
November 16 2023 11:59:27 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:59:27 PM,SSH Logout,root,,
November 16 2023 11:59:27 PM,SSH Logout,ubuntu,,
November 16 2023 11:59:27 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:59:27 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:59:27 PM,SSH Logout,root,,
November 16 2023 11:58:46 PM,SSH Login Success,root,,emerge-bangalore- vla
November 16 2023 11:58:46 PM,SSH Logout,root,,
November 16 2023 11:58:46 PM,SSH Logout,root,,
November 16 2023 11:58:46 PM,SSH Login Success,root,,emerge-bangalore- vla
November 16 2023 11:58:46 PM,SSH Login Success,root,,emerge-bangalore- vla
November 16 2023 11:58:46 PM,SSH Logout,root,,
November 16 2023 11:58:46 PM,SSH Logout,root,,
November 16 2023 11:58:46 PM,SSH Login Success,root,,management- serverdb
November 16 2023 11:58:46 PM,SSH Login Success,root,,emerge-bangalore- vla
November 16 2023 11:58:46 PM,SSH Login Success,root,,management- serverdb
November 16 2023 11:58:46 PM,SSH Login Success,root,,management- serverdb
November 16 2023 11:58:46 PM,SSH Login Success,root,,management- serverdb
November 16 2023 11:58:46 PM,SSH Logout,root,,
November 16 2023 11:58:46 PM,SSH Login Success,root,,ip-10-101-1-34
November 16 2023 11:58:46 PM,SSH Login Success,root,,ip-10-101-1-34
November 16 2023 11:57:59 PM,SSH Logout,ubuntu,,
November 16 2023 11:57:57 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:57:57 PM,SSH Logout,root,,
November 16 2023 11:57:57 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:57:57 PM,SSH Logout,root,,
November 16 2023 11:57:57 PM,SSH Login Success,root,,ip-10-100-1-191
November 16 2023 11:57:57 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:57:57 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:57:57 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:57:57 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:57:57 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:57:57 PM,SSH Logout,ubuntu,,
November 16 2023 11:57:57 PM,SSH Logout,root,,
November 16 2023 11:57:57 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:57:57 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:57:57 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:57:57 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:57:57 PM,SSH Logout,ubuntu,,
November 16 2023 11:57:57 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:57:57 PM,SSH Login Success,root,,ip-10-100-1-191
November 16 2023 11:57:57 PM,SSH Logout,root,,
November 16 2023 11:57:27 PM,SSH Logout,root,,
November 16 2023 11:57:26 PM,SSH Login Success,root,,emerge- managementserver
November 16 2023 11:57:26 PM,SSH Login Success,root,,emerge- managementserver
November 16 2023 11:57:26 PM,SSH Login Success,root,,emerge- managementserver
November 16 2023 11:57:26 PM,SSH Login Success,root,,emerge- managementserver
November 16 2023 11:56:56 PM,SSH Logout,root,,
November 16 2023 11:56:56 PM,SSH Login Success,root,,ip-172-31-20-197
November 16 2023 11:56:56 PM,SSH Logout,root,,
November 16 2023 11:56:56 PM,SSH Login Success,root,,ip-172-31-20-197
November 16 2023 11:56:50 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Logout,ubuntu,,
November 16 2023 11:56:50 PM,SSH Logout,ubuntu,,
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,root,,emergeapp24- oracle
November 16 2023 11:56:50 PM,SSH Login Success,root,,emergeapp24- oracle
November 16 2023 11:56:50 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-100-1-191
November 16 2023 11:56:50 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:56:50 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:56:50 PM,SSH Logout,ubuntu,,
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:56:50 PM,SSH Logout,ubuntu,,
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-100-1-191
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:56:50 PM,SSH Logout,root,,
November 16 2023 11:56:50 PM,SSH Login Success,root,,emergeapp24- oracle
November 16 2023 11:56:50 PM,SSH Login Success,root,,emergeapp24- oracle
November 16 2023 11:56:50 PM,SSH Logout,root,,
November 16 2023 11:56:50 PM,SSH Logout,root,,
November 16 2023 11:56:50 PM,SSH Logout,root,,
November 16 2023 11:56:50 PM,SSH Logout,root,,
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:56:50 PM,SSH Logout,root,,
November 16 2023 11:56:50 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:56:50 PM,SSH Logout,root,,
November 16 2023 11:56:50 PM,SSH Logout,ubuntu,,
November 16 2023 11:56:50 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:56:50 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:55:40 PM,SSH Login Success,root,,ip-10-100-1-191
November 16 2023 11:55:36 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:55:32 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:55:32 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:55:30 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:55:30 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:55:30 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:54:43 PM,SSH Login Success,root,,localhost
November 16 2023 11:54:43 PM,SSH Login Success,root,,localhost
November 16 2023 11:54:43 PM,SSH Login Success,root,,localhost
November 16 2023 11:54:43 PM,SSH Login Success,root,,localhost
November 16 2023 11:53:59 PM,SSH Login Success,root,,ip-10-100-1-191
November 16 2023 11:53:59 PM,SSH Login Success,root,,ip-10-100-1-191
November 16 2023 11:53:55 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:53:55 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:53:54 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:53:54 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:53:54 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:53:54 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:50:58 PM,SSH Login Success,root,,ip-10-100-1-191
November 16 2023 11:50:58 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:50:58 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:50:58 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:50:58 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:50:58 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:50:58 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:50:31 PM,SSH Login Success,root,,ms-app1-db
November 16 2023 11:50:18 PM,SSH Login Success,root,,localhost
November 16 2023 11:50:18 PM,SSH Login Success,root,,localhost
November 16 2023 11:50:09 PM,SSH Login Success,root,,ms-app1-db
November 16 2023 11:49:42 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:49:42 PM,SSH Login Success,root,,emerge- managementserver
November 16 2023 11:49:42 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:49:42 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:49:42 PM,SSH Login Success,root,,ip-10-101-3-237
November 16 2023 11:49:42 PM,SSH Login Success,ubuntu,,ip-10-101-3-237
November 16 2023 11:49:41 PM,SSH Login Success,root,,management-vla
November 16 2023 11:49:41 PM,SSH Login Success,root,,management-vla
November 16 2023 11:49:41 PM,SSH Login Success,root,,ip-10-100-1-191
November 16 2023 11:49:41 PM,SSH Login Success,ubuntu,,ip-10-100-3-136
November 16 2023 11:49:41 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:49:41 PM,SSH Login Success,root,,ip-10-100-3-136
November 16 2023 11:49:41 PM,SSH Login Success,root,,emerge- managementserver
November 16 2023 11:49:41 PM,SSH Login Success,root,,emerge- managementserver
November 16 2023 11:49:41 PM,SSH Login Success,root,,emerge- managementserver
November 16 2023 11:48:49 PM,SSH Login Success,root,,emerge-bangalore- vla
November 16 2023 11:48:49 PM,SSH Login Success,root,,emerge-bangalore- vla
November 16 2023 11:48:49 PM,SSH Login Success,root,,management- serverdb
November 16 2023 11:48:49 PM,SSH Login Success,root,,emerge-bangalore- vla
